Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID,Year
Champions Tour North America Stage 2: Challengers Finals,372,All Stages,,All Match Types,,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770,Grand Final,4170,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770,Lower Bracket Final,4169,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770,Lower Bracket Round 1,4166,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770,Lower Bracket Round 2,4167,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770,Lower Bracket Round 3,4168,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770,Upper Bracket Final,4165,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770,Upper Bracket Quarterfinals,4163,2021
Champions Tour North America Stage 2: Challengers Finals,372,Main Event,770,Upper Bracket Semifinals,4164,2021
Champions Tour North America Stage 3: Challengers 1,520,All Stages,,All Match Types,,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131,Grand Final,5773,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131,Lower Final,5777,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131,Lower Round 1,5774,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131,Lower Round 2,5775,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131,Lower Round 3,5776,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131,Upper Final,5772,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131,Upper Quarterfinals,5770,2021
Champions Tour North America Stage 3: Challengers 1,520,Main Event,1131,Upper Semifinals,5771,2021
Champions Tour North America Stage 3: Challengers 1,520,Open Qualifier,1130,Round of 128,5607,2021
Champions Tour North America Stage 3: Challengers 1,520,Open Qualifier,1130,Round of 16,5610,2021
Champions Tour North America Stage 3: Challengers 1,520,Open Qualifier,1130,Round of 32,5609,2021
Champions Tour North America Stage 3: Challengers 1,520,Open Qualifier,1130,Round of 64,5608,2021
Champions Tour North America Stage 3: Challengers 2,576,All Stages,,All Match Types,,2021
Champions Tour North America Stage 3: Challengers 2,576,Main Event,1132,Grand Final,6483,2021
Champions Tour North America Stage 3: Challengers 2,576,Main Event,1132,Lower Final,6487,2021
Champions Tour North America Stage 3: Challengers 2,576,Main Event,1132,Lower Round 1,6484,2021
Champions Tour North America Stage 3: Challengers 2,576,Main Event,1132,Lower Round 2,6485,2021
Champions Tour North America Stage 3: Challengers 2,576,Main Event,1132,Lower Round 3,6486,2021
Champions Tour North America Stage 3: Challengers 2,576,Main Event,1132,Upper Final,6482,2021
Champions Tour North America Stage 3: Challengers 2,576,Main Event,1132,Upper Quarterfinals,6480,2021
Champions Tour North America Stage 3: Challengers 2,576,Main Event,1132,Upper Semifinals,6481,2021
Champions Tour North America Stage 3: Challengers 2,576,Open Qualifier,1133,Quarterfinals,6341,2021
Champions Tour North America Stage 3: Challengers 2,576,Open Qualifier,1133,Round of 128,6337,2021
Champions Tour North America Stage 3: Challengers 2,576,Open Qualifier,1133,Round of 16,6340,2021
Champions Tour North America Stage 3: Challengers 2,576,Open Qualifier,1133,Round of 32,6339,2021
Champions Tour North America Stage 3: Challengers 2,576,Open Qualifier,1133,Round of 64,6338,2021
Champions Tour North America Stage 3: Challengers Playoffs,578,All Stages,,All Match Types,,2021
Champions Tour North America Stage 3: Challengers Playoffs,578,Main Event,1195,Grand Final,6494,2021
Champions Tour North America Stage 3: Challengers Playoffs,578,Main Event,1195,Lower Final,6498,2021
Champions Tour North America Stage 3: Challengers Playoffs,578,Main Event,1195,Lower Round 1,6495,2021
Champions Tour North America Stage 3: Challengers Playoffs,578,Main Event,1195,Lower Round 2,6496,2021
Champions Tour North America Stage 3: Challengers Playoffs,578,Main Event,1195,Lower Round 3,6497,2021
Champions Tour North America Stage 3: Challengers Playoffs,578,Main Event,1195,Upper Final,6493,2021
Champions Tour North America Stage 3: Challengers Playoffs,578,Main Event,1195,Upper Quarterfinals,6491,2021
Champions Tour North America Stage 3: Challengers Playoffs,578,Main Event,1195,Upper Semifinals,6492,2021
Champions Tour North America: Last Chance Qualifier,558,All Stages,,All Match Types,,2021
Champions Tour North America: Last Chance Qualifier,558,Main Event,1094,Grand Final,7647,2021
Champions Tour North America: Last Chance Qualifier,558,Main Event,1094,Lower Final,7651,2021
Champions Tour North America: Last Chance Qualifier,558,Main Event,1094,Lower Round 1,7648,2021
Champions Tour North America: Last Chance Qualifier,558,Main Event,1094,Lower Round 2,7649,2021
Champions Tour North America: Last Chance Qualifier,558,Main Event,1094,Lower Round 3,7650,2021
Champions Tour North America: Last Chance Qualifier,558,Main Event,1094,Upper Final,7646,2021
Champions Tour North America: Last Chance Qualifier,558,Main Event,1094,Upper Quarterfinals,7644,2021
Champions Tour North America: Last Chance Qualifier,558,Main Event,1094,Upper Semifinals,7645,2021
Champions Tour Philippines Stage 1: Challengers 1,304,All Stages,,All Match Types,,2021
Champions Tour Philippines Stage 1: Challengers 1,304,Main Event,615,Grand Final,2749,2021
Champions Tour Philippines Stage 1: Challengers 1,304,Main Event,615,Quarterfinals,2747,2021
Champions Tour Philippines Stage 1: Challengers 1,304,Main Event,615,Semifinals,2748,2021
Champions Tour Philippines Stage 1: Challengers 2,317,All Stages,,All Match Types,,2021
Champions Tour Philippines Stage 1: Challengers 2,317,Main Event,649,Grand Final,2950,2021
Champions Tour Philippines Stage 1: Challengers 2,317,Main Event,649,Quarterfinals,2948,2021
Champions Tour Philippines Stage 1: Challengers 2,317,Main Event,649,Semifinals,2949,2021
Champions Tour Philippines Stage 1: Challengers 2,317,Qualifier 1,647,Quarterfinals,2943,2021
Champions Tour Philippines Stage 1: Challengers 2,317,Qualifier 1,647,Round of 16,2941,2021
Champions Tour Philippines Stage 1: Challengers 2,317,Qualifier 1,647,Semifinals,2944,2021
Champions Tour Philippines Stage 1: Challengers 2,317,Qualifier 2,648,Quarterfinals,2946,2021
Champions Tour Philippines Stage 1: Challengers 2,317,Qualifier 2,648,Round of 16,2945,2021
Champions Tour Philippines Stage 1: Challengers 2,317,Qualifier 2,648,Semifinals,2947,2021
Champions Tour Philippines Stage 1: Challengers 3,350,All Stages,,All Match Types,,2021
Champions Tour Philippines Stage 1: Challengers 3,350,Main Event,720,Grand Final,3302,2021
Champions Tour Philippines Stage 1: Challengers 3,350,Main Event,720,Quarterfinals,3300,2021
Champions Tour Philippines Stage 1: Challengers 3,350,Main Event,720,Semifinals,3301,2021
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 1,721,3rd Place Match,3296,2021
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 1,721,Round of 16,3292,2021
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 1,721,Round of 8,3293,2021
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 1,721,Semifinals,3294,2021
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 2,722,Round of 16,3297,2021
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 2,722,Round of 8,3298,2021
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 2,722,Semifinals,3299,2021
Champions Tour Philippines Stage 2: Challengers 1,385,All Stages,,All Match Types,,2021
Champions Tour Philippines Stage 2: Challengers 1,385,Main Event,817,Grand Final,3795,2021
Champions Tour Philippines Stage 2: Challengers 1,385,Main Event,817,Quarterfinals,3793,2021
Champions Tour Philippines Stage 2: Challengers 1,385,Main Event,817,Semifinals,3794,2021
Champions Tour Philippines Stage 2: Challengers 1,385,Qualifier 1,818,Round of 16,3625,2021
Champions Tour Philippines Stage 2: Challengers 1,385,Qualifier 1,818,Round of 8,3626,2021
Champions Tour Philippines Stage 2: Challengers 1,385,Qualifier 2,819,3rd Seed Qualifier,3674,2021
Champions Tour Philippines Stage 2: Challengers 1,385,Qualifier 2,819,Round of 16,3671,2021
Champions Tour Philippines Stage 2: Challengers 1,385,Qualifier 2,819,Round of 4,3673,2021
Champions Tour Philippines Stage 2: Challengers 1,385,Qualifier 2,819,Round of 8,3672,2021
Champions Tour Philippines Stage 2: Challengers 2,431,All Stages,,All Match Types,,2021
Champions Tour Philippines Stage 2: Challengers 2,431,Main Event,868,Grand Final,4061,2021
Champions Tour Philippines Stage 2: Challengers 2,431,Main Event,868,Quarterfinals,4059,2021
Champions Tour Philippines Stage 2: Challengers 2,431,Main Event,868,Semifinals,4060,2021
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 1,869,Round of 16,3929,2021
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 1,869,Round of 4,3931,2021
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 1,869,Round of 8,3930,2021
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 2,870,Consolation Final,3991,2021
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 2,870,Quarterfinals,3949,2021
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 2,870,Round of 16,3948,2021
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 2,870,Semifinals,3950,2021
Champions Tour Philippines Stage 2: Challengers 3,432,All Stages,,All Match Types,,2021
Champions Tour Philippines Stage 2: Challengers 3,432,Main Event,871,Grand Final,4243,2021
Champions Tour Philippines Stage 2: Challengers 3,432,Main Event,871,Quarterfinals,4241,2021
Champions Tour Philippines Stage 2: Challengers 3,432,Main Event,871,Semifinals,4242,2021
Champions Tour Philippines Stage 3: Challengers 1,579,All Stages,,All Match Types,,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Main Event,1135,Consolation Final,5787,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Main Event,1135,Grand Final,5786,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Main Event,1135,Quarterfinals,5784,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Main Event,1135,Semifinals,5785,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Qualifier Day 1,1134,Quarterfinals,5690,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Qualifier Day 1,1134,Round of 16,5689,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Qualifier Day 1,1134,Semifinals,5696,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Qualifier Day 2,1186,Quarterfinals,5728,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Qualifier Day 2,1186,Round of 16,5727,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Qualifier Day 2,1186,Semifinals,5729,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Qualifier Day 3,1187,Quarterfinals,5731,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Qualifier Day 3,1187,Round of 16,5730,2021
Champions Tour Philippines Stage 3: Challengers 1,579,Qualifier Day 3,1187,Semifinals,5732,2021
Champions Tour Philippines Stage 3: Challengers 2,580,All Stages,,All Match Types,,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Main Event,1136,Consolation Final,6446,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Main Event,1136,Grand Final,6447,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Main Event,1136,Quarterfinals,6444,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Main Event,1136,Semifinals,6445,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Qualifier Day 1,1217,Quarterfinals,6119,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Qualifier Day 1,1217,Round of 16,6118,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Qualifier Day 1,1217,Semifinals,6120,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Qualifier Day 2,1218,Quarterfinals,6194,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Qualifier Day 2,1218,Round of 16,6193,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Qualifier Day 2,1218,Semifinals,6195,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Qualifier Day 3,1219,Grand Final,6314,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Qualifier Day 3,1219,Quarterfinals,6312,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Qualifier Day 3,1219,Round of 16,6311,2021
Champions Tour Philippines Stage 3: Challengers 2,580,Qualifier Day 3,1219,Semifinals,6313,2021
Champions Tour Philippines Stage 3: Challengers 3,581,All Stages,,All Match Types,,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Main Event,1138,Consolation Final,6729,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Main Event,1138,Grand Final,6730,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Main Event,1138,Quarterfinals,6727,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Main Event,1138,Semifinals,6728,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Qualifier Day 1,1139,Quarterfinals,5354,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Qualifier Day 1,1139,Round of 16,5353,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Qualifier Day 1,1139,Semifinals,5355,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Qualifier Day 2,1241,Quarterfinals,6561,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Qualifier Day 2,1241,Round of 16,6560,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Qualifier Day 2,1241,Semifinals,6562,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Qualifier Day 3,1242,Grand Final,6566,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Qualifier Day 3,1242,Quarterfinals,6564,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Qualifier Day 3,1242,Round of 16,6563,2021
Champions Tour Philippines Stage 3: Challengers 3,581,Qualifier Day 3,1242,Semifinals,6565,2021
Champions Tour SEA Stage 1: Masters,347,All Stages,,All Match Types,,2021
Champions Tour SEA Stage 1: Masters,347,Main Event,715,Grand Final,3487,2021
Champions Tour SEA Stage 1: Masters,347,Main Event,715,Quarterfinals,3485,2021
Champions Tour SEA Stage 1: Masters,347,Main Event,715,Semifinals,3486,2021
Champions Tour SEA Stage 2: Challengers Finals,429,All Stages,,All Match Types,,2021
Champions Tour SEA Stage 2: Challengers Finals,429,Main Event,866,Grand Final,4332,2021
Champions Tour SEA Stage 2: Challengers Finals,429,Main Event,866,Lower Bracket Finals,4331,2021
Champions Tour SEA Stage 2: Challengers Finals,429,Main Event,866,Lower Bracket Round 1,4327,2021
Champions Tour SEA Stage 2: Challengers Finals,429,Main Event,866,Lower Bracket Round 2,4328,2021
Champions Tour SEA Stage 2: Challengers Finals,429,Main Event,866,Lower Bracket Round 3,4329,2021
Champions Tour SEA Stage 2: Challengers Finals,429,Main Event,866,Lower Bracket Round 4,4330,2021
Champions Tour SEA Stage 2: Challengers Finals,429,Main Event,866,Quarterfinals,4325,2021
Champions Tour SEA Stage 2: Challengers Finals,429,Main Event,866,Semifinals,4326,2021
Champions Tour SEA Stage 2: Challengers Finals,429,Main Event,866,Upper Bracket Round 1,4324,2021
Champions Tour SEA Stage 2: Challengers Finals,429,Main Event,866,Upper Finals,4333,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,All Stages,,All Match Types,,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,Group Stage,1127,Group A,6617,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,Group Stage,1127,Group B,6618,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,Group Stage,1127,Group C,6619,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,Group Stage,1127,Group D,6620,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,Playoffs,1128,Grand Finals,6951,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,Playoffs,1128,Lower Bracket Finals,6950,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,Playoffs,1128,Lower Bracket Round 1,6946,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,Playoffs,1128,Lower Bracket Round 2,6947,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,Playoffs,1128,Lower Bracket Round 3,6949,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,Playoffs,1128,Upper Finals,6948,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,Playoffs,1128,Upper Quarterfinals,6908,2021
Champions Tour SEA Stage 3: Challengers Playoffs,570,Playoffs,1128,Upper Semifinals,6945,2021
Champions Tour South America: Last Chance Qualifier,561,All Stages,,All Match Types,,2021
Champions Tour South America: Last Chance Qualifier,561,Group Stage,1097,Decider (A),7405,2021
Champions Tour South America: Last Chance Qualifier,561,Group Stage,1097,Decider (B),7409,2021
Champions Tour South America: Last Chance Qualifier,561,Group Stage,1097,Elimination (A),7404,2021
Champions Tour South America: Last Chance Qualifier,561,Group Stage,1097,Elimination (B),7408,2021
Champions Tour South America: Last Chance Qualifier,561,Group Stage,1097,Opening (A),7402,2021
Champions Tour South America: Last Chance Qualifier,561,Group Stage,1097,Opening (B),7406,2021
Champions Tour South America: Last Chance Qualifier,561,Group Stage,1097,Winner's (A),7403,2021
Champions Tour South America: Last Chance Qualifier,561,Group Stage,1097,Winner's (B),7407,2021
